Time,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
0.0013937950134277344,0.008686308879876533,0.1743308292790413,0.05225466498195812,0.002463409783328435,-0.0027848366351474413,0.007139961019257349
0.007603168487548828,-0.11409977164294247,0.25012353893712275,-0.23450655116894426,0.004607474855270636,0.00042923503407163357,0.007694614005881787
0.011354684829711914,-0.023818545843472493,0.23345647771783545,0.005099597386565135,0.003212473424964442,-0.005369304971187293,0.006291375666697985
0.014243602752685547,-0.13775760963504877,0.2989222285965526,-0.010207966743588912,0.004918406508331643,0.0006836207064011123,0.008247669105101519
0.01716923713684082,-0.02541397928772628,0.1733740284013319,-0.03152893932543512,0.002357065896411994,-0.003901461604156321,0.0059439624494492735
0.019991636276245117,-0.09218798946400798,0.18562432186367062,-0.006259866805536706,0.0020308550305944122,0.0019084480194821985,0.00643086914583743
0.023320436477661133,0.043562134321892806,0.15759650223270152,-0.1587421829713409,0.004251122841366636,-0.0005263155282421023,0.006940825582359901
0.025569915771484375,-0.07694039488162809,0.1759688195158446,0.02798589727931632,0.0026689258534899896,-0.00019677247576742156,0.007892235678449428
0.02897047996520996,0.08806772580764016,0.19700853276733982,-0.06013485427203166,0.0038949304789764345,-0.0037660998173994617,0.0063188526524327856
0.031729698181152344,-0.08925187650635028,0.31798133131552564,0.14750104673686149,0.006881875801382498,-0.0002030401399597385,0.007537124881793447
0.034203290939331055,-0.029459070442505765,0.26170062485172524,0.07988863700010089,0.0036350934252970535,-0.00022565544566697203,0.007508902059271575
0.03789258003234863,0.07395183367245448,0.18500880017506205,-0.07632135997059473,0.003194423922872226,-0.004716154020290131,0.007496335636099632
0.04280352592468262,-0.14797990558923985,0.2699550311903387,-0.04304996405381076,0.0054522530706640464,0.00017472265463219696,0.008188294648608157
0.04524493217468262,0.01886443487553904,0.16235093846538892,-0.006407695837048833,0.0007136704678580813,-0.003450014111831912,0.006915709056633211
0.04846978187561035,-0.056658649103108555,0.3527824874244825,0.03963342445135179,0.007238287168842947,-0.0010264729326341984,0.006252389335621144
0.05202960968017578,-0.048485549360960924,0.17867160046242253,-0.05100606951706709,0.0026500987587461692,-0.003358465989387405,0.00869273902505066
0.055683135986328125,-0.036530789678604444,0.11386953203405878,-0.03810712883971522,0.00228816258697756,0.00028973758501713714,0.007316680004014055
0.05850076675415039,-0.10735511636372785,0.2640249586610466,-0.02009234378245657,0.005244100337383703,-0.00048192223327783897,0.007461618038243783
0.06212949752807617,-0.06941938386592501,0.22843825900915604,0.06605484496693068,0.0034230373408478685,0.0015255351915696791,0.006866764694310573
0.06622052192687988,-0.04315399383461258,0.23805756698522992,0.03739743439752627,0.004950089116016746,-0.001699598318360701,0.005962364077947188
0.06900310516357422,-0.047041302806965606,0.2285919732050646,-0.08230997789569129,0.001411226841085523,-0.001947593001954968,0.007212583916404691
0.07433605194091797,-0.09142653953501664,0.20544103670661157,-0.03933375766774271,0.0023597153491877734,-0.0015656072142573234,0.008422937688157628
0.07810115814208984,0.01733871915422585,0.22523519266363212,-0.11564232729823128,0.00433592164317942,-0.0020107975062576347,0.006297621660115852
0.08176279067993164,-0.0060821942308483985,0.2084578490421194,0.03330974084037134,0.004935017462270876,-0.0005272294507524978,0.006631353062438936
0.08570456504821777,0.06869180292853748,0.15395123973620173,-0.08762251986075359,0.002556463830963028,-0.0025837063230819703,0.007165274372203595
0.0887598991394043,-0.026117542433884637,0.21470526883284424,-0.11203353697731853,0.0032168833283842107,0.0009523179804659461,0.0058917511669862995
0.09091830253601074,-0.010133283650130755,0.17572339926102737,0.09063976666325801,0.0014695977047970987,0.00026743713624815613,0.005561156972837091
