Time,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
0.0012814998626708984,0.030777385990541306,0.3706702681501727,-0.6164721204895417,0.013132524811318325,-0.004353499042412558,-0.0039000903009108155
0.007914066314697266,0.0315933965231254,0.2622060946282472,-0.6274804488865379,0.014012391041455463,-0.004939757635690321,-0.002448436352640015
0.01138448715209961,0.13076789389738785,0.33687328340328243,-0.6645714425805856,0.013900955001096501,-0.007115005471977225,-0.002323589378860902
0.014173269271850586,0.054564970980184785,0.24689603016260425,-0.8071276232314722,0.012676042572198341,-0.005770678517108269,-0.0016114402840813303
0.016705036163330078,0.02176437931329331,0.3313985939180916,-0.7061936161330638,0.015043074234602716,-0.006556312156766615,-0.00397868968935756
0.02052140235900879,-0.0026257040997267334,0.3749791706603762,-0.6282358382228409,0.01562371983949801,-0.004608135130396146,-0.003348298998378539
0.023415327072143555,0.14229367789970682,0.30067554079899317,-0.7138427618819807,0.014803397444570432,-0.009056790216352698,-0.0037016766834979562
0.026874065399169922,-0.04027739206631478,0.42686643478965575,-0.8256790925274428,0.01603991284272971,-0.005046091359118608,-0.0022350930792209966
0.02993178367614746,-0.013004545180880955,0.29138405645421095,-0.6666041787256368,0.0137074900459907,-0.005808014564614127,-0.0015203492565169288
0.03340888023376465,-0.030213925498619093,0.43880865581795453,-0.6607559167652151,0.01801337396470299,-0.005518965018192148,-0.0031067337524699717
0.039129018783569336,-0.016936328891199254,0.31096157829528415,-0.8237061889213291,0.015408364483970314,-0.0035895356061482215,-0.002131407672882317
0.043206214904785156,0.08831505324035246,0.3657499051551624,-0.6768671023047291,0.014969726733786212,-0.004192658573505618,-0.00010891131925599463
0.04587697982788086,0.1462083928965034,0.15200080815410688,-0.8343204003727842,0.00988894334510465,-0.007831228922706462,-0.002404084543796263
0.04832100868225098,0.07990842350269878,0.23636086889166236,-0.7783064333297028,0.012759191709871498,-0.008052055905738617,-0.0030452234904786613
0.05133843421936035,-0.07427654930075853,0.3597820036239181,-0.728014610760241,0.016882755887226146,-0.0028615746178254674,-0.002529579932267469
0.05537009239196777,0.05713703981645016,0.3199843188259169,-0.5847886862403971,0.015611800461006072,-0.005573263408181781,-0.001445026092043624
0.05869174003601074,0.18701267525316717,0.23273829051415593,-0.6387108554035645,0.011487304141463532,-0.007553687385618883,-0.0022886715966967284
0.06340384483337402,0.11170998539687486,0.3084703490217056,-0.605754835611168,0.013958275880213034,-0.007104185247950989,-0.0020941878839182207
0.066802978515625,0.10045126486473241,0.3728368786109436,-0.7265781336734133,0.015108917739932897,-0.009343125130976893,-0.002680838631511357
0.06970977783203125,0.008863788444087889,0.2678293850443042,-0.6701061748074033,0.015135714574881888,-0.006883206725513088,0.00027788058712256616
0.0738375186920166,0.007533201857736371,0.4035578843225934,-0.7191723165628646,0.017816141695462532,-0.0033543077657038284,-0.0006502615342071786
0.07851386070251465,0.04437387606849244,0.23637759405593392,-0.5985703319379058,0.013275454032404098,-0.007008013622034479,-0.0032240000647455348
0.08176302909851074,0.07963005098007413,0.26753456432965805,-0.6546197262201776,0.012527478092394457,-0.004611198697838599,-0.002835492083373775
0.08501076698303223,-0.010939183823548804,0.4005792911660998,-0.6003996221994947,0.01562518397207946,-0.0019454776222565646,-0.0018291330721659782
0.08831143379211426,0.03857246275994597,0.303536862644991,-0.6750293571041064,0.015197409654105539,-0.005149777432084758,-0.002562137758876345
0.09151387214660645,0.12275465734558147,0.24624388956798332,-0.8114948173984282,0.015105994673336013,-0.0062385094586611765,-0.002287260109219825
0.09637975692749023,0.03940404807601881,0.2623318652149285,-0.5710480233972695,0.01573015735207811,-0.004424409927127577,-0.0030537632019096792
0.09961462020874023,0.07744652731606654,0.2666799264511274,-0.6072040015294083,0.012291030968098695,-0.007512618909767276,-0.0036761074264787977
0.10259437561035156,0.029866404839606647,0.29736279192754733,-0.706169730626581,0.013641321148484094,-0.008515112124266906,-0.0026286785931102477
0.10760927200317383,-0.06605751468168741,0.42201436178266694,-0.5264732637227084,0.014192149365276572,-0.003935031483095411,-0.002557829702028152
0.11132001876831055,0.021104082207104108,0.3918543833566256,-0.6553709937745437,0.015752542356830324,-0.006660046656872275,-0.0016310695678632165
0.11413002014160156,0.009371151579847609,0.34226886936936496,-0.6748324056725362,0.013270592305873739,-0.005990210145886285,-0.002657972036520599
0.11760926246643066,0.06817583107448183,0.34112465424608895,-0.6708741229002033,0.014606692122943854,-0.00792953150055666,-0.001475753057042909
0.1214752197265625,0.07683969708739108,0.3436493216596066,-0.656832798248613,0.013599859722298546,-0.004881847517338802,-0.001768899645094318
0.12484240531921387,0.07069260421628659,0.2065622483460953,-0.5169779515459159,0.01131439679815871,-0.0027747219172486624,-0.00012059721194602265
0.12934589385986328,0.13624358691591243,0.2835120907269533,-0.6800436017114248,0.013683586998849303,-0.005134467831444639,-0.0012555790144259148
0.13292574882507324,-0.062413940250692884,0.2620196527891546,-0.7104229220752891,0.012609963552263351,-0.0026145528868521317,-0.0023916291131254727
0.13779354095458984,0.047859941228613534,0.24127592697351521,-0.6457785369725405,0.012797328601565013,-0.003853041492100838,-0.0034107530075050754
0.14219260215759277,-0.08971189208544832,0.3031062603659438,-0.5348452078082673,0.01379624058314111,-0.0028007883413439867,-0.0026391633613707752
0.14538979530334473,-0.0045513345310010805,0.3145509855264096,-0.4357727203464077,0.011314167020241676,-0.0007147939062002967,-0.0020170863703281357
0.14824175834655762,0.033087088856652125,0.36014046137985645,-0.6455041356787115,0.01503663386832127,-0.0031626303336300737,-0.0009100132162469562
