Time,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
0.0023610591888427734,0.033604071347078907,0.04521531340949786,-0.9085344914226444,-0.006704427030135072,-0.0005852514619542823,0.009322418678824732
0.008378744125366211,0.10375606613545638,-0.019013691440966096,-0.9308362978799376,-0.013283003497709887,-0.006451017063863919,0.008827455640615461
0.012367010116577148,0.10375606613545638,-0.019013691440966096,-0.9308362978799376,-0.013283003497709887,-0.006451017063863919,0.008827455640615461
0.015820980072021484,0.14198587796743506,-0.03590518717336416,-0.8920639608408902,-0.010531165343098007,-0.008286005235216526,0.008303713919323597
0.018718481063842773,-0.008121176767078853,0.005128263724804849,-0.8497793842947453,-0.008846163845121657,-0.003801240190660395,0.006149125405299006
0.022351741790771484,0.028670143839247958,-0.1185978366782765,-0.7143724479342728,-0.013330353517526653,-0.005034466652481966,0.0069456100105214705
0.025769472122192383,0.0732350350426418,-0.0049068823860149435,-0.8171747379655062,-0.008942629055224024,-0.0030479255568630096,0.008609671973663035
0.028851747512817383,0.14712272275554622,-0.042728932587584645,-0.8335885604425592,-0.013404493223405589,-0.006104862951108585,0.008368038818168543
0.032402992248535156,0.023789511774093663,-0.06739789641053884,-0.9230780952480117,-0.008523879636063271,-0.003440890414538688,0.008338479508022582
0.03711080551147461,0.09214949626001229,-0.08448969239168158,-0.9166964424146359,-0.010004702555090284,-0.0033129564231358342,0.008124305047238892
0.03960132598876953,0.06221671834623846,0.03747263422641123,-0.9620200733163352,-0.007512064465000291,-0.0037852327737460897,0.008759569248057712
0.04207491874694824,0.05988930907034594,-0.051052653355437794,-0.8893967590038605,-0.010422128005621697,-0.0020194032474199746,0.009097937402234614
0.04564023017883301,0.2044298697592697,-0.1140072525576164,-0.8283069117514126,-0.01087004628596672,-0.004209457725509605,0.008678218521872257
0.04880928993225098,0.13907523928157645,-0.03286898518071463,-0.8018965765235182,-0.013684339625117004,-0.001166012372556851,0.009077899196037704
0.051714420318603516,0.15701375785694796,-0.18584421098022857,-0.9357756275797188,-0.01577074894076952,-0.002943559782791815,0.008483599156746876
0.05503201484680176,0.1747357107534386,-0.014390593498230686,-0.8521936774308704,-0.008614209059307487,-0.0011961088838279002,0.00693198714776733
0.05904793739318848,0.259641476443092,-0.07698760372032082,-0.7237282216044785,-0.011202253441156548,0.001386019303162126,0.008317180779098682
