Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z,Time
0.01681327376759283,0.15625467858969816,-0.26999808694832705,0.0016187022760522363,-0.001037653828432525,0.002399275926421872,0.0
0.09012876219455014,0.16518866145076372,-0.30735062639803307,0.0005628442817150856,0.005827370833714493,-0.0012037524008976998,0.01020408163265306
0.2308916174005703,0.20719849435839705,-0.3530040122211904,-0.0038218053287813357,0.018545464794987778,-0.009409449564215784,0.02040816326530612
0.4092601095689806,0.23691716803940402,-0.3790590006713716,-0.010173345042983823,0.03427971617582562,-0.01880059017313148,0.030612244897959183
0.7419248438294294,0.27831258805028497,-0.4326533829650817,-0.013345313187136283,0.06079473089877377,-0.03207143226108516,0.04081632653061224
1.0544493631646967,0.2513690063929466,-0.46057072610685884,-0.01658614641933171,0.08840491158253505,-0.04531212746258823,0.0510204081632653
1.235156053743072,0.24125708970880477,-0.5057165103796666,-0.01951850624092978,0.10442541091863408,-0.05069889841226639,0.061224489795918366
1.3312142216728746,0.30157400035158755,-0.5744059959804377,-0.026425806323847154,0.10949199371446589,-0.053876480152666356,0.07142857142857142
1.2724013433880133,0.3669334817048233,-0.5560855374087763,-0.030304115760623196,0.11059346678749217,-0.054029048379185124,0.08163265306122448
1.2360234077973025,0.4782683540939901,-0.6044908678884966,-0.03864157658598657,0.10949597654271236,-0.05295049027051788,0.09183673469387754
1.212378515437152,0.6447155709998968,-0.6051268106739328,-0.048890354151896756,0.10982985014943077,-0.054143910017586346,0.1020408163265306
1.137157039346643,0.7867148251545598,-0.6479822591966737,-0.06025015808382988,0.10837925915723136,-0.055576642215789396,0.11224489795918366
1.150367981435579,0.9125792639319141,-0.6671498557797034,-0.06945165185559356,0.11320208933535673,-0.06034799606454378,0.12244897959183673
1.1911356792401455,1.0224027970004503,-0.6568536062969942,-0.07667238861278243,0.11895893926217639,-0.06339055059496934,0.13265306122448978
1.2191379482134588,1.0674726803641974,-0.5956937152349808,-0.08010435300968997,0.1206774292215148,-0.06504512642347036,0.14285714285714285
1.178534757665374,1.1158785901027906,-0.5071978427495969,-0.08122061502787843,0.12418231930155267,-0.06601362602715838,0.1530612244897959
1.2675505776906046,1.2144478584724452,-0.4649460752557753,-0.08423521153134497,0.12891032762433377,-0.06990852216146623,0.16326530612244897
1.160092760992338,1.366207525610501,-0.34350471077768696,-0.09239453650888967,0.1247978263701855,-0.07007587574846268,0.17346938775510204
1.1720467760068758,1.4817052440817542,-0.2598127697659125,-0.10309718221278917,0.12964254525079494,-0.0754016554450926,0.18367346938775508
1.2231849515057271,1.660216022736904,-0.15704537031596477,-0.11415361763168952,0.13659016601909782,-0.07876085218003163,0.19387755102040816
1.2858183168764683,1.8153340090073278,-0.0181208132134186,-0.1234792894621532,0.1456244158911698,-0.0839623684183156,0.2040816326530612
1.5280193593688614,2.0107862971977704,0.2064843914931291,-0.1306090084117716,0.1655303191702841,-0.09443274646868992,0.21428571428571427
1.6069878085107603,2.1964148536090033,0.31741232516360884,-0.13929482169099636,0.17393447714640053,-0.09919677232440641,0.22448979591836732
1.7143643222972949,2.2420274933464843,0.5020999110228183,-0.14322663887329223,0.1838493451262627,-0.10471487273195149,0.2346938775510204
1.8830512267816417,2.3948952935297734,0.7898814331073493,-0.1501987799757375,0.1997951806130109,-0.11285367232379541,0.24489795918367346
2.0225309298850265,2.5015758339284204,0.9541348526763822,-0.1515188823491192,0.2123470968989622,-0.12084004907195518,0.25510204081632654
2.0862565716175268,2.6000046730516555,1.1279873010208927,-0.15277159887570207,0.22425579813721172,-0.1279015472531695,0.26530612244897955
2.2077609240142335,2.6028588864340354,1.2994600295857521,-0.1503306723660332,0.2353893230843366,-0.13491580831223554,0.2755102040816326
2.247122436103849,2.5915487757977806,1.459952260534118,-0.14508984876658285,0.2449572473302621,-0.1435366310128513,0.2857142857142857
2.317333530951235,2.595696144017372,1.6148994009599777,-0.14378272421655397,0.2522201877543524,-0.14975931171802162,0.29591836734693877
2.432376897799681,2.639245600653892,1.6901655318307496,-0.14114744486356082,0.2640102815447337,-0.15730005408985034,0.3061224489795918
2.52576695372889,2.62156261850519,1.8206567952980999,-0.13789939610929386,0.2734807293070713,-0.16389038761501712,0.31632653061224486
2.6003959465787414,2.6028173168543454,1.9828304839163453,-0.1357069004126543,0.2823400937758184,-0.17259638005925934,0.32653061224489793
2.7019963565838285,2.591537916264435,2.132495648576167,-0.132541880671896,0.2927966609948931,-0.1753200169861149,0.336734693877551
2.772665667301945,2.582936526036918,2.294128745022766,-0.1297223008938407,0.3067357323003433,-0.1840640095841491,0.3469387755102041
2.8961865159945597,2.5265322905423933,2.3576132064605626,-0.12358875186393758,0.31595826036164987,-0.18996466252630315,0.3571428571428571
2.9785016499951564,2.5317212539887994,2.4749986175383794,-0.1224500188213987,0.3288030693859325,-0.17887754535044703,0.36734693877551017
3.0957184366553885,2.519281548148294,2.3652952423322144,-0.12523659599478013,0.336351213849303,-0.1738092305470513,0.37755102040816324
3.144346240391839,2.4656254625959293,2.424826270341118,-0.12208368909839229,0.3356837066318404,-0.17030710548620034,0.3877551020408163
3.085155775877351,2.260355567415677,2.4593337500426258,-0.1041996956830662,0.3328279350797509,-0.18901796066372586,0.39795918367346933
3.0389115262882274,2.2972438570395872,2.3814936280685224,-0.10193333752531832,0.3383262852090728,-0.20204684506577184,0.4081632653061224
3.005095761180194,2.39566264831952,2.1171272832673664,-0.11693762185098942,0.34385246961108834,-0.19861186975810413,0.4183673469387755
2.998122133104583,2.46192964495643,1.8937793709515085,-0.1380891443361444,0.35206335602432254,-0.1946211435258517,0.42857142857142855
2.8206501583635077,2.597585932296523,1.5208262896121594,-0.1566534347838352,0.33292581963156614,-0.1666722795069984,0.4387755102040816
2.4910708621548663,2.6238249936905764,1.3021907704254962,-0.16102740225643652,0.2903497167415894,-0.1304078442309887,0.44897959183673464
1.5798777790046534,2.2401877727755175,1.0069895835857925,-0.13529913321123918,0.2081233299596548,-0.09181889959516681,0.4591836734693877
1.1214305154968687,1.8026646126247492,0.623616229094804,-0.11520556518544188,0.16603246208946854,-0.060092000764507936,0.4693877551020408
0.6068806545481619,1.164621523563269,0.3966047954370161,-0.07274723123443796,0.10938732109609027,-0.022514931839877433,0.47959183673469385
-0.006851167190064998,0.5083652345888672,0.0981215539475448,-0.037993232377224975,0.060479546277645,0.00017937399254967679,0.4897959183673469
-0.19924763319955208,-0.17717181248400352,-0.15980235821670405,-0.009484146560720462,0.04846147842495984,0.005506503455097237,0.5
