Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z,Time
-0.18722832356213315,0.04688572313584963,-0.11343088213796752,0.013063060508598751,-0.0034432291656672363,0.007157395946087189,0.0
-0.17397329805197176,0.006517004179471166,-0.12599682251050778,0.01118103353885192,-0.005974634422752054,0.00955558103257222,0.01020408163265306
-0.3018553200504225,0.0661527325303015,-0.1863465620598549,0.00867655970555181,-0.016615963438465515,0.016528217124616326,0.02040816326530612
-0.44490285463953305,0.13815600017394306,-0.22515132358652323,0.0019320497205550034,-0.0283433818040512,0.023493974285932483,0.030612244897959183
-0.6072026817834706,0.10570816883139557,-0.15167273331683628,0.0028662846825041276,-0.04023420176851536,0.02842889423048802,0.04081632653061224
-0.6345975811398218,0.08549100482706767,-0.21711592309540825,0.006440767921327481,-0.04159290280075514,0.029641283425356244,0.0510204081632653
-0.6538258908426878,0.052049600211381324,-0.18181465309245282,0.00886830576974806,-0.04841410716065154,0.029012671002352233,0.061224489795918366
-0.7556363886600844,0.0033697992621799606,-0.21731612146143994,0.013440164556073235,-0.05486105889533253,0.032813337010617144,0.07142857142857142
-0.8613351393579602,-0.06102789566072504,-0.15623859795120365,0.019687886447990972,-0.0626877825649833,0.038105931660460286,0.08163265306122448
-0.9375991459734102,-0.08376535379464037,-0.10454124961228914,0.023074658914004578,-0.07289253063862894,0.04219279897383372,0.09183673469387754
-1.0366122337549446,-0.16979422641621433,-0.14278062227620883,0.029590095193416457,-0.08366198785407147,0.04727699875074762,0.1020408163265306
-1.153859096498001,-0.28855978424294826,-0.108696196162308,0.03994372924466071,-0.09602143719380454,0.05337903718742465,0.11224489795918366
-1.2165044321936689,-0.3689436501435551,-0.01999445373441692,0.048036214491051776,-0.10433849426575934,0.05776354664704631,0.12244897959183673
-1.2548702108080487,-0.3956312495851679,0.031453199138394866,0.05355594167548395,-0.10992685225617861,0.06110937981607298,0.13265306122448978
-1.3030614325210017,-0.43434851253460866,0.06480248614142427,0.05781826178785236,-0.11716779653757432,0.06502519997405316,0.14285714285714285
-1.3871874310659906,-0.5000778415878911,0.048264005978557865,0.06498314409782091,-0.1254093029140879,0.07114589241986513,0.1530612244897959
-1.4981634666052914,-0.5327309312918735,0.10990256080711229,0.06766292631612908,-0.13676410870574635,0.08059971681593094,0.16326530612244897
-1.5666676795059091,-0.6099904344486684,0.1785287842639699,0.07240025925437449,-0.14768927507088858,0.084961364469624,0.17346938775510204
-1.6833525549548556,-0.6438367984794365,0.20888208860884383,0.079408293779687,-0.16154297631859335,0.09143488194083048,0.18367346938775508
-1.8417412789800378,-0.7112629349414356,0.2550019554623211,0.08694421011595556,-0.17854877832380123,0.10014376193901851,0.19387755102040816
-1.9706178315158496,-0.7568975251034428,0.29510072408731797,0.094103510264463,-0.19246377723598543,0.10490447386344749,0.2040816326530612
-2.127671199219911,-0.7700333006130464,0.3641533458611306,0.1003001394552323,-0.20438897621061863,0.11106498079803986,0.21428571428571427
-2.236244255353919,-0.8639392335005369,0.43600129066576726,0.10776248925660831,-0.21981432310098484,0.11557966954055021,0.22448979591836732
-2.352342900697467,-0.9642987856806222,0.44155066688030953,0.1163184488846199,-0.23271907610077064,0.12272784865184475,0.2346938775510204
-2.437102135173075,-1.0450440135765124,0.477945558073918,0.12469346986283165,-0.24690157265127033,0.13144732407226006,0.24489795918367346
-2.493343478628284,-1.162844923242237,0.47258891799528213,0.13388454706087932,-0.2589831515503571,0.13779116478080747,0.25510204081632654
-2.590306876840538,-1.2360312518124321,0.5300544663901168,0.14152116341220847,-0.2682171901325113,0.1441204000837411,0.26530612244897955
-2.737068475756377,-1.31527162728593,0.5437870560803953,0.152212289038171,-0.2877180311010948,0.15327754512126085,0.2755102040816326
-2.88893129677047,-1.3957684084121775,0.5408827040586289,0.16018328643406468,-0.30320829760083207,0.1607004668993337,0.2857142857142857
-2.9748047350714186,-1.4617124063065843,0.6270278289103126,0.1671972169836227,-0.317163578414961,0.16607873846119978,0.29591836734693877
-3.1294945714880984,-1.5664114418831216,0.6453798393770344,0.17876850358723753,-0.3363533500377531,0.18165348539330015,0.3061224489795918
-3.210976462345705,-1.7083812422365618,0.6448293458754701,0.19515179066795518,-0.355584551720376,0.19867474479065175,0.31632653061224486
-3.347841129893709,-1.8752992360232141,0.6769114996860166,0.20923770256845825,-0.37477617806719205,0.205900423148191,0.32653061224489793
-3.498940508000017,-2.0267811236432425,0.7158191524266987,0.22151179143842373,-0.39106704466530534,0.21287655049728063,0.336734693877551
-3.5652615228921944,-2.103305463058551,0.768926785577809,0.23105184256964628,-0.40244883128194253,0.210761548740642,0.3469387755102041
-3.6724562223506583,-2.186825046877698,0.7467075606386472,0.23938858856067646,-0.41451759716736114,0.21093616633227538,0.3571428571428571
-3.712257793308854,-2.295371609618149,0.7634169669251208,0.252972251616837,-0.42022110373449223,0.18884898020566088,0.36734693877551017
-3.4217206729174587,-2.4491463273686245,0.67512040650287,0.2608863190729788,-0.3882270668109216,0.19266740130691673,0.37755102040816324
-3.0701968916488793,-2.735176374648093,0.6450596321176496,0.2736081243401704,-0.3632212119249864,0.1891940831112497,0.3877551020408163
-3.01014831555848,-2.6756617683706865,0.6467471692691368,0.2795029329021872,-0.35692231198093033,0.17256108537744183,0.39795918367346933
-2.930668278478782,-2.6358164601257674,0.4793822818217869,0.2748454403591502,-0.35071082178451096,0.1685796159548019,0.4081632653061224
-2.638308574776762,-2.879614356879721,0.4562596368024278,0.2882148757505241,-0.32852490771359616,0.14980977546164767,0.4183673469387755
-2.2575072905240394,-2.810240431224685,0.27296479747609736,0.2847384515672783,-0.2831645146043535,0.1309721153578899,0.42857142857142855
-1.4734243872536472,-2.972277724592592,0.1009098076416748,0.2898430105756674,-0.20254609275627253,0.10111219728201676,0.4387755102040816
-0.5197776329033563,-2.96136418516395,0.0037344096680468663,0.2732598176588518,-0.12936518718136591,0.07426153308372226,0.44897959183673464
-0.07358913676024124,-2.986767537671275,-0.24437925962331788,0.26739797712022334,-0.08257748877905301,0.05726959354214289,0.4591836734693877
0.5359685918740689,-3.3152359853192035,-0.1690999691930318,0.2881497603148271,-0.051518278770759006,0.05249997260106698,0.4693877551020408
0.76394153543655,-3.193636019234266,-0.157749186321704,0.2800418948846643,-0.02627907809887103,0.04698855039538538,0.47959183673469385
0.9824028497647926,-3.180780061624101,-0.1932806282634831,0.28869381076977324,0.0028943812500653154,0.04126780168123184,0.4897959183673469
1.1947240844567044,-3.1888430556533947,-0.04118403546305467,0.2938807947850687,0.01680626889759908,0.03650770586426827,0.5
