Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z,Time
0.16373714885010712,-0.04866507766622778,-0.8214242270781579,-0.0023260344567035,-0.002333387318638346,0.01782614541808504,0.0
0.21997573470118706,-0.10465430507662209,-0.5570981007569593,0.005818632495597922,0.007629355168506508,-0.0001326567485996838,0.01020408163265306
0.5250705803897154,-0.6188483332043988,0.30381234372683,0.07150994918267933,0.046340605644218644,-0.06450135714970855,0.02040816326530612
1.077260194012649,-1.230298300086017,0.8141741977411278,0.13721156003420346,0.10868896602062622,-0.13423809462357592,0.030612244897959183
1.9456221023603277,-1.8244854749256552,0.8499313527908594,0.19786252848067568,0.20973862740715735,-0.20141833387049726,0.04081632653061224
2.7666446346062488,-1.9413882973316823,1.034534949349333,0.22046515480859197,0.3071251101553029,-0.26106961877063317,0.0510204081632653
3.279155271533331,-1.7999696972460038,1.01321105646581,0.2384361975773442,0.3646158077411881,-0.27785586587358063,0.061224489795918366
3.8644877206667663,-1.672436011449154,0.8319937058917429,0.2517833119188432,0.4161163035531803,-0.3208536216222111,0.07142857142857142
4.355692982965295,-1.6704341359627735,0.5463654555206658,0.26761516396960927,0.44885866539987984,-0.3311684885268393,0.08163265306122448
4.493821185852331,-2.0892475839391604,0.23687486918029457,0.2919893008973935,0.46234242113031015,-0.3207173650581692,0.09183673469387754
4.87481955380001,-2.642422706239065,0.23464777327402012,0.3203832577795039,0.485722528106093,-0.3190726342732812,0.1020408163265306
5.25797716932204,-3.3417081741998733,0.3504796594440733,0.366320013974155,0.5079635420199614,-0.30785677921333937,0.11224489795918366
5.266283665759112,-3.725268899544041,0.46515204766619844,0.4087876296270592,0.5169080667090419,-0.29847420695233706,0.12244897959183673
5.543819499508313,-3.738000419166617,0.28311408177591274,0.39880493810606854,0.5231812957515009,-0.2874522185577058,0.13265306122448978
5.608362355339224,-3.894365873755665,0.2905075543091122,0.4209380582765911,0.5262085314463654,-0.27783335676122234,0.14285714285714285
5.463361067429153,-4.164174769256825,0.20741288071017258,0.435632365305159,0.5105994669965793,-0.24822289504128522,0.1530612244897959
5.168213139641303,-4.357740537413561,-0.05346074976923703,0.4537190289195703,0.4905298842998242,-0.1997414531212291,0.16326530612244897
5.111548224653981,-4.997649643373579,0.05501430021824534,0.5061859197728412,0.4826550752574031,-0.17454174117091933,0.17346938775510204
4.903373498357564,-5.363838257586115,-0.18369292960435332,0.5291702923058328,0.46169157224684026,-0.13911597765448944,0.18367346938775508
4.740788557338832,-5.397423646654771,-0.31562413278768126,0.5325043661615152,0.45123152714727516,-0.13001726228748078,0.19387755102040816
4.418135092769121,-5.381520548543686,-0.4730626737305098,0.5290011459603434,0.4176503287279376,-0.1142850014996293,0.2040816326530612
4.0507310304109705,-5.439868651175068,-0.5243288578697662,0.5249603101935505,0.3836598886906771,-0.08538945541576444,0.21428571428571427
3.387521953235381,-5.247324467786911,-0.5498809734976947,0.5102382646929965,0.3309734538495832,-0.060474160183887966,0.22448979591836732
2.7705827861092325,-4.925872491991854,-0.5838919715977099,0.4878129533548812,0.28574618667351503,-0.06780926694517048,0.2346938775510204
2.143036521124476,-4.578014503812831,-0.4984077805291884,0.4747846770449071,0.24920230861927972,-0.09239315743395782,0.24489795918367346
1.7003749922471707,-4.327162557490257,-0.4495654666322908,0.4575869275242038,0.22452004449067936,-0.10105661988582146,0.25510204081632654
1.2513982599880131,-4.159497754251816,-0.4327294709902061,0.4458541152384948,0.18469859787730566,-0.10182586386442528,0.26530612244897955
0.943505063192275,-3.9942015486468545,-0.37659435236182776,0.43265825323139134,0.1588256469061504,-0.08980289639592812,0.2755102040816326
0.9811129742809012,-3.5245773511228777,-0.2634862042899507,0.4026491547876736,0.14967396263688396,-0.0943039699054812,0.2857142857142857
0.8714771470682625,-3.2389209702737887,-0.21589978258995252,0.37730134273012417,0.14079597189596305,-0.09310643227864715,0.29591836734693877
0.8064073858364005,-3.2338473342474545,-0.1891994238403478,0.37433848225989874,0.13183243235635467,-0.08321847868884623,0.3061224489795918
0.9576901222144065,-3.1884406414473503,-0.18252524232526748,0.3711855608213663,0.1308690719507629,-0.0872914466008573,0.31632653061224486
0.9761429250658705,-3.193258348792884,-0.1477685789552448,0.36784199154744884,0.12295447195729796,-0.08405992332732469,0.32653061224489793
0.9331608942538305,-3.413240826569926,-0.2409783359636471,0.3658582958968401,0.11470582993411439,-0.0671447918546339,0.336734693877551
1.060460693717969,-3.3322905809382566,-0.36320801513770895,0.3420776882043803,0.1180505579754699,-0.04871006708371355,0.3469387755102041
1.1188826652240755,-3.0842402177741945,-0.5434525495662215,0.3071620140122225,0.12064437668471152,-0.03691826015837363,0.3571428571428571
0.9826497274364855,-2.963527451558058,-0.8555662349527796,0.2891050621545002,0.1120554990957639,-0.03309333804533961,0.36734693877551017
1.1013889647978576,-3.0125762694750957,-0.7449642037778641,0.2909533622650206,0.12236835958990273,-0.026450138340335893,0.37755102040816324
1.1350835279402445,-2.9961203974782737,-0.6864266966912808,0.2922405073582987,0.12296597852073445,-0.01756240336513893,0.3877551020408163
1.2907912581681034,-3.0084313614445604,-0.6668407852881199,0.28554424926726174,0.13134270507344994,-0.0042787630181705776,0.39795918367346933
1.0277758521939295,-2.923937085166165,-0.845121194737424,0.27964434768207985,0.10963346094847352,0.0055814694026393346,0.4081632653061224
0.8594418057061844,-3.0311248286827905,-0.6683365498799462,0.2872228042754798,0.09248540678504623,0.021843052452766326,0.4183673469387755
0.7984835227816706,-2.800390368666602,-0.697208578263901,0.2760827009812212,0.07816250459981715,0.023758687097016028,0.42857142857142855
0.5669340282057903,-2.4428620277142152,-0.8262151903325744,0.2635615699161411,0.07085963933587286,0.026542654581428536,0.4387755102040816
0.4513016526840959,-2.941422208960209,-0.565541146062974,0.2942882234079289,0.05403897319107551,0.030381372243908845,0.44897959183673464
0.48330463423284675,-3.0345073155430287,-0.5404743283750275,0.3040015817428379,0.0521448411914544,0.029836270390914275,0.4591836734693877
0.47619877767571145,-3.2280817584541173,-0.42034762460759795,0.31518952123267924,0.04455698371094829,0.028286345416912606,0.4693877551020408
0.41153155795149465,-3.3776713093808324,-0.5588356394138435,0.3257977654282391,0.041072873704315,0.02854126713323778,0.47959183673469385
0.2428397824142384,-3.5671773973535483,-0.6744076881828819,0.3345814200437097,0.03582974190407473,0.028999061530592226,0.4897959183673469
0.41634784170988015,-3.666568283790075,-0.6320860236937921,0.3361251862537507,0.04257331380232557,0.030134012348982962,0.5
