Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z,Time
0.23516080966565578,0.11111826495748844,-0.29291885399575085,-0.0005167716862694544,-0.0031299867672681513,0.021581844356055282,0.0
0.2315930878790415,0.1328704405959027,-0.24267792596001989,0.0001772989241515607,-0.0029387362455462664,0.02106114112314487,0.01020408163265306
0.27950860251528165,0.1326075630533122,-0.3493345965092706,-0.0023812050632768863,0.0021055007785436074,0.016564824001591493,0.02040816326530612
0.4157951905255875,0.1644852236139418,-0.3050547044647546,-0.005152238128761736,0.015826375952892015,0.005256466335020321,0.030612244897959183
0.5357556754005277,0.13857957898294748,-0.3534928582063182,-0.004743051790039893,0.027271317866079604,-0.004342956926788224,0.04081632653061224
0.7686399244065482,0.11490757771727553,-0.4288053288736701,-0.00902067387499913,0.046032564491211764,-0.01828346491095337,0.0510204081632653
0.9861772530219209,0.09334215542388545,-0.45556944124354054,-0.006906731876883223,0.06402776573402585,-0.03218693724498455,0.061224489795918366
1.180977349917872,0.07513659381219503,-0.4955785411785762,-0.004924981888192028,0.08253372305020559,-0.04549584473310368,0.07142857142857142
1.418392796559015,0.024203833591264955,-0.5305445733968797,-0.003663209555909383,0.10848981035502064,-0.06530803669170059,0.08163265306122448
1.7942622626615354,0.020184579183977133,-0.6196499454141291,-0.0017845748428465863,0.15818489070012157,-0.11023320509885043,0.09183673469387754
2.0279944908058543,-0.00645494316457263,-0.6606406341742764,-0.00029275849114184616,0.17996479156871042,-0.12573596868020492,0.1020408163265306
2.193640090969456,-0.03742294634753334,-0.6402841918262608,0.0034031055465055526,0.20220433011950545,-0.1346127566915302,0.11224489795918366
2.2875491586519727,-0.1092688669507282,-0.613487015796333,0.007652846191876564,0.21402979023947333,-0.1374270895216869,0.12244897959183673
2.3779406737962634,-0.2351240197401408,-0.6947951416954252,0.014718529726558134,0.21741657022992014,-0.135501315842681,0.13265306122448978
2.222052923204069,-0.3656572979172063,-0.6366634994322813,0.025508757618915877,0.19014596050432583,-0.10909518931290217,0.14285714285714285
2.0454233880020842,-0.6064638455550821,-0.428114280825192,0.047524999790766784,0.16877883292060847,-0.09472824855815278,0.1530612244897959
1.9116582254108236,-0.6629231884287169,-0.3301666114518719,0.07040805044040217,0.16464204341282976,-0.1021805505378595,0.16326530612244897
1.968142815278484,-0.7924796620926776,-0.2582398990930383,0.087246771778766,0.1707079630999632,-0.11070122082378199,0.17346938775510204
1.9282678002112155,-0.8383727598423625,-0.24586767780691776,0.09657654530217395,0.16991430524923726,-0.1120654443898173,0.18367346938775508
1.7923671070490024,-0.8660458298667669,-0.21109613247020176,0.10470338679571563,0.15914194286188738,-0.1031475762233077,0.19387755102040816
1.5008680508271168,-0.9639026235656712,-0.1812034062169822,0.11691473156848234,0.13681539548419203,-0.08662027374127348,0.2040816326530612
1.081716441860031,-1.3565044637213708,-0.017744822620898396,0.15135013757479238,0.09357274066783715,-0.051412951247941006,0.21428571428571427
1.0757416841863916,-1.6035499349635158,0.15986480563236213,0.17090964100800102,0.08385955916719619,-0.03312007655549373,0.22448979591836732
